"person_id";"person_wikidata_id";"person_name";"person_full_name";"person_other_names";"sex";"year_birth";"year_death";"occupation";"other"
2080;"Q28944464";"Луговой, А. А.";"Луговой, Алексей Алексеевич";"";"";"1853";"1914";"";""
2081;"random_id803fdae203fb654e3db249f3040aed508c55a732";"Дризен, Н. В.";"";"";"";"";"";"";""
2082;"random_id43e4f3da0adb58dea4a54d1d5ad021a44b3a4a08";"ред. «Петербургского дневника театрала»";"";"";"";"";"";"";""
2083;"random_id50ffa42b31d033b6172cf0079093ba473ade5e33";"ред. «Русских ведомостей»";"";"";"";"";"";"";""
2084;"random_id30199b65fe57e548ec8bf4bd2a93fa53cd3f1187";"Шубинский, С. И.";"";"";"";"";"";"";""
2085;"Q542090";"Леонтьев, К. Н.";"Леонтьев, Константин Николаевич";"";"";"1831";"1891";"врач, дипломат, мыслитель религиозно-консервативного направления, писатель, публицист, литературный критик, социолог";""
2086;"random_idc2925a13c76880eeae38619c8244111132a341f1";"П-ой, В. А.";"";"";"";"";"";"";""
2087;"Q719418";"Розанов, В. В.";"Розанов, Василий Васильевич";"";"";"1856";"1919";"";""
2088;"random_id86df185ff13d1d42e14bc734c24ba3d8ae0f55dd";"Замараев, Г. И.";"";"";"";"";"";"";""
2089;"random_id9f7de35af2f671b151a71bbbff8bb7a021c7b43e";"Карпов, Е. С.";"";"";"";"";"";"";""
2090;"random_id38cfbcdaf1af59626a7913fecf4f8127545b719b";"Фудель, И. И.";"";"";"";"";"";"";""
2091;"random_idc499a4bd30447e2692386d52b336d1e06138d237";"Губастов, К. А.";"";"";"";"";"";"";""
2092;"Q4258751";"Леонид Кавелин";"";"архимандриту";"";"1822";"1891";"";""
2093;"random_idbe54b3f834bad0d04076467830fcd27c2ce693d0";"Карпов, О. С.";"";"";"";"";"";"";""
2094;"random_id7065e6f1979aaa9da27c7bfcc677dd41e291e707";"Флёров, С. В.";"";"С. Васильеву";"";"";"";"";""
2095;"random_id0a485e3f65b50d5b78e000788a1bafbe71f97eaf";"Леонтьева, Ф. П.";"";"";"";"";"";"";""
2096;"random_idba69f5336eaf3fc16c2cf5ebf37fae69804c2ec8";"Карпов, Ю. С.";"";"";"";"";"";"";""
2097;"Q4259031";"Леонтьев, П. М.";"Леонтьев, Павел Михайлович";"";"";"1822";"1874";"филолог, доктор римской словесности, член-корреспондент Санкт-Петербургской Академии наук (1856), заслуженный профессор Московского университета";""
2098;"random_id16c094dac59145aea2a3a66be25068565af2f577";"Вадковская, А. А.";"";"";"";"";"";"";""
2099;"Q16672101";"Лопухин, А. А.";"Лопухин, Алексей Александрович";"";"";"1813";"1872";"";""
2100;"random_id22b131d0c74b738c4b85646b4388a40082585608";"Бибиков, А. И.";"";"";"";"";"";"";""
2101;"random_idb81a936ac8ecec4fed4699a47ea2a761a3f1d129";"Философов, А. И.";"";"";"";"";"";"";""
2102;"random_id84fedc79204738bbc1e062fde68ae1444e0ddfb9";"Верещагиной-Хюгель, А. М.";"";"";"";"";"";"";""
2103;"random_idd8e575211f3ebfa154b8a21ebe11fbfc849ff63b";"Шувалов, А. П.";"";"";"";"";"";"";""
2104;"random_idf9415c29e8c523ef72898c0bd395ff5b33f1b560";"В. кн. Михаил Павлович";"";"";"";"";"";"";""
2105;"random_ida06e8ecb8266597adcf5f2362fa8141fd36e4422";"Опочинин, К. Ф.";"";"";"";"";"";"";""
2106;"Q19692557";"Лопухина, М. А.";"Лопухина, Мария Александровна";"";"";"1802";"1877";"";""
2107;"random_id7e6769e57b338c4488f855409d624991495b588e";"Шан-Гирей, М. А.";"";"";"";"";"";"";""
2108;"random_id63dac5a277e69ded8a327344d7a94cf6ad941b1b";"Симанская, М. Л.";"";"";"";"";"";"";""
2109;"random_ida72d97707b0f96a2f80e23e9c1cbae3c37dd41ff";"Поливанов, Н. И.";"";"";"";"";"";"";""
2110;"random_id4584cf59b26b28f71d18869b55d236761291a8fa";"Плаутин, Н. Ф.";"";"";"";"";"";"";""
2111;"random_id2e0fb1ca93023a0180f0d84105b71c2e18c3de84";"Петров, П. И.";"";"";"";"";"";"";""
2112;"random_id8713e965ba144418d293e7b620c75f40afea7fa3";"Бахметевая, С. А.";"";"";"";"";"";"";""
2113;"random_id8cf477c0bf674d82dfeabafbaeae6fd83a2d232c";"Раевский, С. А.";"";"";"";"";"";"";""
2114;"random_idc3341547f8523ce43c0f115aa75a268cad096549";"Карамзина, С. Н.";"";"";"";"";"";"";""
2115;"Q12117721";"Лесевич, В. В.";"Лесевич, Владимир Викторович";"";"";"1837";"1905";"философ";""
2116;"random_id2d5c5325e9a01a2d4fb60366661616990ca2a419";"Гатцук, А. А.";"";"";"";"";"";"";""
2117;"random_id1586f574ecde4e3d4ae6da79dc4c720f7b748929";"Неупокоев, А. Д.";"";"";"";"";"";"";""
2118;"random_ided0d7e8212b007a254ebcbf5065b4eb2e423b9a3";"Разоренов, А. Е.";"";"";"";"";"";"";""
2119;"random_id7e3066f2e7dd80499a64899602d9c2943b89e12d";"Фаресов, А. И.";"";"";"";"";"";"";""
2120;"random_id02fd22dc7960ddb770fb59122e140c787fceb6f5";"Флексер, А. Л.";"";"А. Л. Волынскому";"";"";"";"";""
2121;"random_idd64d431ae8bc4fe9fce3a5e906d30ed438727ca1";"Вольф, А. М.";"";"";"";"";"";"";""
2122;"Q4173120";"Евреинова, А. М.";"";"";"";"1844";"1919";"";""
2123;"random_idcc656d0547f123d01c3a3cc439a8e3f3419c8152";"Лесков, А. Н.";"";"";"";"";"";"";""
2124;"Q29293006";"Пешкова-Толиверова, А. Н.";"";"";"";"1841";"1918";"";""
2125;"random_id23b05f28b933e08252821b51a18c3c20ed6304b5";"Лесков, А. С.";"";"";"";"";"";"";""
2126;"random_id985c6bf4a6d323ebce104250b9a635a36ea93993";"Пейкер, А. Т.";"";"";"";"";"";"";""
2127;"random_id73a10940c2ab2ca0448b2bcb4063daac494af772";"Бубнов, Б. М.";"";"";"";"";"";"";""
2128;"random_idcad929b8c59395254fd557f2c1ae8ae45333ebe6";"Протопопов, В. В.";"";"";"";"";"";"";""
2129;"Q4288821";"Межов, В. И.";"";"";"";"1830";"1894";"";""
2130;"random_id042232047d5acce5a30399c1af13804ed6371eb9";"Иванов, В. Л.";"";"";"";"";"";"";""
2131;"random_id0ab84f2388cb78ba6fbfdcb6ece012eca809483a";"Бубнова, В. М.";"";"Макшеевой";"";"";"";"";""
2132;"random_idc8d4af80e1b5ca12c3e9094833bb85dec8596645";"Кравцов, Г. Л.";"";"";"";"";"";"";""
2133;"random_idb4eaafb0e36f2f352fa325fa6a2a5a72683c0dc0";"Лескова, Г. С.";"";"";"";"";"";"";""
2134;"random_idbedae5ab794d146ed76549469b852e017f6f36be";"Линев, Д. А.";"";"";"";"";"";"";""
2135;"random_id57b38675c4a0c837859b04db997e7c73e67a714c";"Кукк, Е.";"";"";"";"";"";"";""
2136;"Q4101592";"Бем, Е. М.";"";"";"";"1843";"1914";"";""
2137;"random_id475456b3dd3e78a02dc2db4182995f94f3ab6148";"Лескова, Е. С.";"";"";"";"";"";"";""
2138;"random_idfa0610d29c341071a7975f0182beecd02aa7f4f5";"Сребницкий, И. М.";"";"";"";"";"";"";""
2139;"random_id46639ef8661141f59df6f5950d818bc81878492c";"Лескова, К. Д.";"";"";"";"";"";"";""
2140;"random_id1e9cdc17d1a4ef58b7b798f071fa0fa5ab4d9472";"Иванов, Л. В.";"";"";"";"";"";"";""
2141;"random_idb7bebf51ff3730020ccae2b5a206fee1cd912657";"Иванов, В. Л.";"";"";"";"";"";"";""
2142;"random_id6bad75c3ff88df9ec6899fd03a3972c58d9620c7";"Веселитской-Микулич, Л. И.";"";"";"";"";"";"";""
2143;"Q4381884";"Протопопов, М. А.";"Протопопов, Михаил Алексеевич";"";"";"1848";"1915";"";""
2144;"random_id334331195f8b321ee752781d534289debc90a63d";"Пейкер, М. Г.";"";"";"";"";"";"";""
2145;"random_id52500931f05b8a5690cb4e4790bbf616eb81dd1b";"Пыляев, М. И.";"";"";"";"";"";"";""
2146;"random_idaa5d4682728fa3abc9bce09e69d630d322fb65f5";"Лисицын, М. М.";"";"";"";"";"";"";""
2147;"Q4290651";"Меньшиков, М. О.";"Меньшиков, Михаил Осипович";"";"";"1859";"1918";"";""
2148;"random_id7da0bc71dd7136864bbfadff85221e0835225a72";"Лескова, М. П.";"";"";"";"";"";"";""
2149;"random_id6d0c89d0c1c8f689dd6de8fe43b20f98f29dc71a";"Матавкино";"";"";"";"";"";"";""
2150;"random_idca2d816d71ca3a00da053bfcd28fcdfbe1925345";"Крохин, Н. П.";"";"Лесковой";"";"";"";"";""
2151;"random_id83266973f14a7086ada3edc3b36629d0e7296ae6";"Крохина, О. С.";"";"Лесковой";"";"";"";"";""
2152;"Q28141628";"Александр Тихонович";"";"Неизвестному";"";"1889";"";"";""
2153;"random_id6a08beb4839ecec729e45a3a77c1ee1efddd7b7b";"Елшина, О. А.";"";"";"";"";"";"";""
2154;"random_id5c7c1396a9d5fa5498d965f17bb7b43ae44c531a";"Лескова, О. И.";"";"";"";"";"";"";""
2155;"Q4087139";"Бирюков, П. И.";"";"";"";"1860";"1931";"";""
2156;"random_id8a2b138fbcf7817a698e7dca0c3d6a5c88afd1b2";"Коломнин, П. П.";"";"";"";"";"";"";""
2157;"random_idb5e13389a4a1c1fd8625d0988ed3d00ecd9c73d5";"рожд. Бахметьева";"";"С. А. Толстой";"";"";"";"";""
2158;"Q4456130";"Терпигорев, С. Н.";"Терпигорев, Сергей Николаевич";"";"";"1841";"1895";"";""
2159;"random_id286c6e928339fec769cc87ecda300c49872cc019";"Гусев, С. С.";"";"";"";"";"";"";""
2160;"random_ida877e9a90c75f80ccfb5fe01e8aa44c52f5dbe42";"Либрович, С. Ф.";"";"";"";"";"";"";""
2161;"random_id494ba62480654940fb43b339a4b2b5eac92066b0";"Сухотина-Толстая, Т. Л.";"Сухотина-Толстая, Татьяна Львовна";"";"";"";"";"";""
2162;"random_id78c80b29a3197f0a0781ec94ff253313d9faae6d";"Лебединцев, Ф. Г.";"";"";"";"";"";"";""
2163;"random_idac2bd2b63baa4ae917d900690841d3cc29af47c7";"Диллон, Э. М.";"";"";"";"";"";"";""
2164;"random_id8c9e9b821a5aad49af99e9506a27b378e7d11cd3";"Лестрелен, А.";"Лестрелен, А.";"";"";"";"";"";""
2165;"Q4260955";"Ливен, ";"Ливен";"";"";"1798";"1856";"?";""
2166;"random_idc9c05779c352f6a7f81bbc23f05c5b6476a870c1";"Линда, С.";"Линда, С.";"";"";"";"";"?";""
2167;"random_id450e682d31a70b6a85c25e48a1bd7ee585be17c0";"Линде, Б.";"Линде, Б.";"";"";"";"";"?";""
2168;"random_id98c457af7e76c6fa292c4e0f8c7921fb70a19b5c";"Лихачев, Л. Ф.";"Лихачев, Логин Федорович";"";"";"";"";"мировой посредник Тверской губернии, знакомый Н. А. Некрасова и И. С. Тургенева";""
2169;"Q4264376";"Лицин, Н. А.";"Лицин, Николай Анастасьевич";"Лицын";"";"1841";"1920";"общественный деятель, надворный советник, врач, городской голова Таганрога (1897—1905).";""
2170;"random_id6437343a18f366bd6391d45bd6373d8baf1ba132";"Лобода, В. В.";"Лобода, В. В.";"";"";"";"";"?";""
2171;"random_idb3d96118e3e2e1798e82c3f629dcc4bb8aaf52cc";"Лободовский, В. П.";"Лободовский, В. П.";"";"";"";"";"мемуарист";""
2172;"random_id8f32a8f9d93ec0a921cd8c87487d029140781616";"Лозинский, М. П.";"Лозинский, Мелентий Платонович";"";"";"";"";"революционер";""
2173;"Q3761064";"Лопатин, Г. А.";"Лопатин, Герман Александрович";"";"";"1845";"1918";"политический деятель, революционер, член Генерального совета Первого интернационала, один из авторов первого перевода «Капитала» Карла Маркса";""
2174;"Q16672438";"Лунин, М. М.";"Лунин, Михаил Михайлович";"";"";"1809";"1844";"историк-медиевист, полиглот, профессор всеобщей истории в Харьковском университете";""
2175;"Q241252";"Львов, А. Ф.";"Львов, Алексей Фёдорович";"";"";"1798";"1870";"директор Придворной певческой капеллы";""
2176;"random_id4273083035681898486a20fa314ac0d2149c14d1";"Мадзини, Д. (.";"Мадзини, Джузеппе";"Мацинни";"";"";"";"итальянский политик, патриот, писатель и философ";""
2177;"Q4173709";"Егоров, А. Е.";"";"Конспарову";"";"1776";"1851";"";""
2178;"random_id68cadd23a822636c184c4e57dc928f9db03f19ec";"Писемские, А. Ф.";"";"";"";"";"";"";""
2179;"random_id65cb134d99d5ecb3245bc4e5fc31113c99f76782";"Писемские, Е. П.";"";"";"";"";"";"";""
2180;"Q15720408";"Солоницын, В. А.";"Солоницын, Владимир Андреевич";"";"";"1804";"1844";"";""
2181;"random_id379f85bb14065efdf881f712f81ea85ed8c8a4da";"Гапка, В.";"";"";"";"";"";"";""
2182;"Q1392686";"Никитин, И. С.";"Никитин, Иван Саввич";"";"";"1824";"1861";"";""
2183;"Q185040";"Балакирев, М. А.";"";"";"";"1837";"1910";"";""
2184;"random_idea65cbb2edea79d76c9d11bee6b6e4f8555e4e51";"Златковский, М. Л.";"";"";"";"";"";"";""
2185;"Q382271";"Висковатов, П. А.";"";"";"";"1842";"1905";"";""
2186;"random_id7e9be802d2372997f00e8f297602ea16c60d662f";"Цензорские рапорты";"";"";"";"";"";"";""
2187;"random_idbce83e98b333085ef3217d48a91fae3d93798749";"Бередников, Я. И.";"";"";"";"";"";"";""
2188;"random_idf342b1019b81ce39e6aa158ec8430551681c0d02";"Майков, В.";"Майков, В.";"";"";"";"";"?";""
2189;"Q4274864";"Майков, В. Н.";"Майков, Владимир Николаевич";"";"";"1826";"1885";"писатель и журналист, переводчик, издатель; младший брат Н. А. Майкова; писатель, романист, чиновник, цензор; близкий знакомый семьи Майковых, поэт-любитель; племянница Евгении Петровны Майковой";""
